user_id,hotel_id,rating,date_sejour
U0936,H039,4.6,2025-02-08
U0936,H062,4.0,2024-04-16
U0936,H027,4.8,2025-03-30
U0936,H058,4.9,2024-07-01
U0936,H035,4.0,2025-04-25
U0936,H033,3.9,2025-08-04
U0936,H050,3.7,2025-04-26
U0936,H075,4.3,2024-10-08
U0936,H065,3.8,2024-09-27
U0936,H019,3.7,2024-05-20
U0937,H002,5.0,2024-10-06
U0937,H047,4.6,2024-04-05
U0937,H016,3.1,2024-09-18
U0937,H027,4.9,2025-05-22
U0937,H078,4.5,2024-01-08
U0937,H068,2.5,2024-11-29
U0937,H035,2.6,2024-04-20
U0937,H012,2.3,2024-02-24
U0937,H066,2.5,2024-07-23
U0937,H004,4.4,2025-03-12
U0937,H046,2.9,2024-04-15
U0937,H073,3.0,2024-06-29
U0937,H038,5.0,2024-05-05
U0937,H014,2.6,2025-09-16
U0937,H017,2.8,2025-10-14
U0937,H003,4.7,2025-07-15
U0937,H001,4.6,2024-07-11
U0937,H032,5.0,2025-02-13
U0937,H072,2.6,2024-11-06
U0937,H041,4.7,2025-10-16
U0937,H060,4.7,2025-06-24
U0938,H023,4.6,2025-05-14
U0938,H027,4.7,2024-11-17
U0938,H078,4.8,2025-08-01
U0938,H007,3.8,2024-03-24
U0938,H049,4.4,2024-05-19
U0938,H077,4.2,2025-08-23
U0938,H047,3.8,2025-02-07
U0938,H053,4.4,2025-06-27
U0938,H026,2.9,2025-01-30
U0938,H073,4.0,2024-07-21
U0938,H006,4.9,2024-04-19
U0938,H057,4.2,2025-01-27
U0938,H011,5.0,2025-03-30
U0938,H020,3.7,2025-02-19
U0938,H039,5.0,2024-02-09
U0938,H016,4.0,2024-12-10
U0938,H079,4.8,2025-02-20
U0938,H031,3.1,2024-02-10
U0938,H014,3.5,2024-09-13
U0938,H040,4.6,2024-07-28
U0938,H055,3.6,2024-06-02
U0939,H048,3.6,2025-01-15
U0939,H054,4.3,2024-10-05
U0939,H071,4.2,2024-08-27
U0939,H016,3.8,2025-05-25
U0939,H080,4.7,2024-04-14
U0939,H005,3.8,2024-06-27
U0939,H070,4.0,2024-05-13
U0939,H041,4.9,2024-10-08
U0939,H014,3.4,2024-12-25
U0939,H038,4.2,2025-08-09
U0939,H049,4.7,2025-08-13
U0939,H030,4.4,2024-01-21
U0939,H072,2.9,2024-12-05
U0939,H058,5.0,2025-08-04
U0939,H062,2.9,2023-12-23
U0939,H053,4.6,2024-07-02
U0939,H069,3.3,2024-12-13
U0939,H077,3.8,2024-05-09
U0940,H034,3.0,2025-10-01
U0940,H001,5.0,2024-01-25
U0940,H004,4.5,2023-12-09
U0940,H040,3.0,2025-05-17
U0940,H032,5.0,2025-07-13
U0940,H070,4.3,2024-10-06
U0940,H056,1.5,2024-08-11
U0940,H049,5.0,2025-04-24
U0940,H055,2.4,2024-08-26
U0940,H066,1.2,2024-04-15
U0941,H053,4.6,2025-10-12
U0941,H065,4.5,2025-02-11
U0941,H004,3.8,2025-03-21
U0941,H046,3.7,2025-10-28
U0941,H027,4.6,2024-06-05
U0941,H063,4.0,2024-02-13
U0941,H025,4.1,2024-10-29
U0941,H068,2.8,2024-01-08
U0941,H008,3.5,2024-12-09
U0941,H073,3.9,2025-01-28
U0941,H019,4.4,2024-05-14
U0941,H026,3.1,2025-07-02
U0941,H074,3.6,2024-07-04
U0941,H006,4.7,2024-03-14
U0941,H059,4.6,2025-07-31
U0941,H078,4.2,2024-11-24
U0942,H025,5.0,2023-11-21
U0942,H052,5.0,2024-03-06
U0942,H059,5.0,2025-11-15
U0942,H068,2.0,2024-04-17
U0942,H023,4.8,2025-09-23
U0942,H065,4.9,2024-11-05
U0942,H009,4.8,2024-09-18
U0942,H055,3.0,2025-04-30
U0942,H070,4.1,2025-10-24
U0942,H050,4.4,2024-10-07
U0942,H002,4.8,2025-06-26
U0942,H072,2.4,2024-02-26
U0942,H049,4.5,2025-01-21
U0942,H079,4.6,2025-07-11
U0942,H075,5.0,2024-07-10
U0942,H074,4.3,2025-06-28
U0942,H021,5.0,2025-08-21
U0942,H032,5.0,2023-12-29
U0942,H038,5.0,2024-04-19
U0942,H004,4.8,2024-01-27
U0942,H020,4.3,2025-08-03
U0942,H047,4.5,2024-08-18
U0942,H056,1.9,2025-07-27
U0943,H033,2.6,2025-08-19
U0943,H068,2.9,2025-07-09
U0943,H059,4.1,2024-02-17
U0943,H071,3.7,2024-09-27
U0943,H074,3.4,2024-10-17
U0943,H006,5.0,2024-04-25
U0943,H035,3.1,2024-05-13
U0943,H069,3.0,2024-12-20
U0943,H032,3.6,2024-05-02
U0943,H025,4.3,2024-04-29
U0943,H080,4.1,2025-08-06
U0943,H054,3.6,2025-04-03
U0943,H041,4.4,2024-07-18
U0943,H049,4.4,2025-09-10
U0943,H078,4.4,2025-03-22
U0943,H018,3.7,2024-04-17
U0943,H050,3.4,2023-12-20
U0943,H004,3.5,2024-08-02
U0944,H057,4.4,2024-06-06
U0944,H068,3.2,2025-05-25
U0944,H023,4.4,2025-03-16
U0944,H043,4.3,2025-07-07
U0944,H031,3.0,2025-06-25
U0944,H080,4.4,2024-01-06
U0944,H014,4.3,2024-11-10
U0944,H017,3.3,2024-07-21
U0944,H054,4.5,2025-01-03
U0944,H079,5.0,2024-05-20
U0944,H071,3.5,2024-09-25
U0944,H064,4.5,2025-01-06
U0944,H003,4.9,2025-11-17
U0944,H037,3.6,2024-06-09
U0944,H011,5.0,2025-07-09
U0944,H077,3.9,2024-08-15
U0945,H033,4.3,2024-10-02
U0945,H032,5.0,2025-02-22
U0945,H026,4.0,2025-06-11
U0945,H015,4.2,2024-04-10
U0945,H064,4.1,2024-10-31
U0945,H070,3.5,2024-12-14
U0945,H021,4.8,2025-01-11
U0945,H058,4.7,2025-10-15
U0945,H029,3.9,2024-03-13
U0945,H005,3.8,2024-06-03
U0945,H046,3.9,2024-09-29
U0945,H062,3.8,2024-01-16
U0945,H053,4.3,2025-09-27
U0945,H056,3.8,2025-07-09
U0945,H018,4.2,2025-10-03
U0945,H071,3.9,2024-02-05
U0945,H040,3.3,2025-10-11
U0945,H068,3.8,2024-03-20
U0946,H039,4.7,2025-04-16
U0946,H020,4.0,2025-04-11
U0946,H034,4.5,2025-08-14
U0946,H043,4.6,2025-08-14
U0946,H072,3.7,2024-01-25
U0946,H055,4.2,2024-05-03
U0946,H052,4.6,2024-06-04
U0946,H059,4.1,2024-03-30
U0946,H023,4.5,2025-07-06
U0946,H076,3.6,2025-10-03
U0946,H008,3.9,2025-08-14
U0946,H060,3.7,2024-04-10
U0946,H021,4.1,2025-11-07
U0946,H018,4.0,2024-10-08
U0946,H054,4.1,2024-02-16
U0946,H061,3.2,2024-11-14
U0946,H035,3.7,2025-01-06
U0946,H003,4.4,2025-10-25
U0946,H028,3.9,2025-08-25
U0946,H077,4.3,2024-11-08
U0947,H065,4.7,2025-03-21
U0947,H054,4.6,2024-05-28
U0947,H024,2.8,2025-01-26
U0947,H073,3.7,2024-07-19
U0947,H053,4.4,2024-01-29
U0947,H056,3.3,2025-05-20
U0947,H012,3.3,2024-05-11
U0947,H008,4.1,2024-07-22
U0947,H030,4.1,2024-09-19
U0947,H047,4.7,2024-12-26
U0947,H052,5.0,2024-11-08
U0947,H048,2.9,2024-08-25
U0947,H064,4.3,2024-04-07
U0947,H035,2.9,2025-10-27
U0947,H007,4.4,2025-02-20
U0947,H040,3.5,2024-10-28
U0947,H026,2.9,2024-09-29
U0947,H032,4.3,2025-05-22
U0947,H042,4.5,2024-10-21
U0947,H060,3.7,2024-05-01
U0947,H006,4.5,2025-04-26
U0947,H046,4.2,2025-08-18
U0947,H020,4.0,2024-04-23
U0948,H051,4.7,2024-03-01
U0948,H046,3.7,2025-01-07
U0948,H076,4.3,2025-07-16
U0948,H042,3.8,2023-11-30
U0948,H040,3.3,2025-08-28
U0948,H044,3.3,2025-03-19
U0948,H078,3.2,2024-03-11
U0948,H032,4.2,2024-12-25
U0948,H005,3.8,2025-11-11
U0948,H007,3.4,2024-09-09
U0948,H013,4.0,2024-07-03
U0948,H061,2.8,2024-08-24
U0948,H067,4.9,2024-06-12
U0948,H035,4.6,2023-12-02
U0948,H052,3.4,2024-07-11
U0948,H017,4.5,2025-09-16
U0948,H063,3.7,2025-01-25
U0948,H047,4.1,2024-10-18
U0948,H020,3.9,2025-10-23
U0948,H056,4.1,2024-02-23
U0948,H049,3.5,2023-12-26
U0948,H077,3.3,2023-11-26
U0948,H045,3.0,2025-03-27
U0949,H009,4.7,2025-04-03
U0949,H016,4.7,2024-08-05
U0949,H064,3.5,2024-11-27
U0949,H012,3.8,2024-10-14
U0949,H028,3.6,2025-09-21
U0949,H033,3.8,2024-06-29
U0949,H001,4.8,2025-10-06
U0949,H019,3.8,2025-05-12
U0949,H046,4.2,2025-02-10
U0949,H005,4.3,2025-09-10
U0949,H003,3.9,2024-08-02
U0949,H053,3.8,2025-08-24
U0949,H035,4.4,2024-10-16
U0949,H023,4.5,2024-12-28
U0949,H073,4.5,2024-06-17
U0949,H059,4.2,2025-07-04
U0949,H054,4.1,2024-03-18
U0949,H065,3.9,2024-06-22
U0949,H051,4.0,2025-08-27
U0949,H017,3.5,2025-03-27
U0949,H079,4.5,2024-12-28
U0949,H020,3.5,2024-10-22
U0950,H069,2.5,2025-11-07
U0950,H064,4.2,2025-11-08
U0950,H044,5.0,2025-09-24
U0950,H046,4.3,2024-05-10
U0950,H072,3.9,2025-06-04
U0950,H079,4.5,2025-06-07
U0950,H041,4.8,2025-03-08
U0950,H073,3.8,2024-12-26
U0950,H024,2.9,2024-08-23
U0950,H008,4.3,2024-04-12
U0950,H034,4.3,2024-07-18
U0950,H009,5.0,2025-07-23
U0950,H045,5.0,2024-05-16
U0950,H042,3.8,2025-06-24
U0950,H021,4.7,2024-09-09
U0950,H022,2.5,2025-07-04
U0950,H030,4.3,2025-05-28
U0950,H004,3.6,2025-10-27
U0950,H052,4.7,2025-02-21
U0950,H056,3.2,2025-06-27
U0950,H007,4.5,2024-02-29
U0950,H026,2.9,2025-06-05
U0950,H018,5.0,2024-05-07
U0950,H047,3.9,2023-12-12
U0950,H015,4.8,2025-10-08
U0950,H002,4.7,2024-09-05
U0950,H043,5.0,2024-04-09
U0951,H036,4.3,2024-04-24
U0951,H062,3.5,2025-10-24
U0951,H020,3.5,2024-07-25
U0951,H066,4.0,2024-07-24
U0951,H028,4.2,2024-04-22
U0951,H038,3.9,2025-03-24
U0951,H014,4.2,2024-06-05
U0951,H073,4.9,2025-06-20
U0951,H002,4.9,2024-10-08
U0951,H053,3.8,2025-05-31
U0951,H058,4.7,2024-12-31
U0951,H010,2.9,2025-08-22
U0951,H003,4.7,2025-08-09
U0951,H005,3.7,2024-07-16
U0951,H057,3.8,2024-04-13
U0951,H075,3.7,2024-05-23
U0951,H065,3.5,2023-12-30
U0951,H063,4.9,2024-10-15
U0951,H012,3.4,2024-01-14
U0951,H040,4.3,2023-12-21
U0951,H033,3.2,2024-07-31
U0951,H011,5.0,2024-07-27
U0952,H034,3.6,2025-08-04
U0952,H030,3.8,2025-02-27
U0952,H080,4.3,2024-03-15
U0952,H045,5.0,2024-03-26
U0952,H049,4.7,2025-10-06
U0952,H077,3.6,2025-03-25
U0952,H015,4.7,2024-09-03
U0952,H019,4.7,2024-09-29
U0952,H029,4.5,2025-08-06
U0952,H037,4.0,2024-08-07
U0952,H027,5.0,2025-07-29
U0952,H078,4.7,2024-12-31
U0952,H036,4.1,2025-04-22
U0952,H008,4.5,2025-01-15
U0952,H060,4.3,2024-07-20
U0952,H004,4.1,2025-07-02
U0952,H003,5.0,2025-04-24
U0952,H070,4.1,2024-11-23
U0952,H055,3.7,2025-01-15
U0952,H042,3.9,2025-10-27
U0952,H014,3.7,2024-10-10
U0952,H005,3.2,2024-09-18
U0952,H047,4.2,2024-02-28
U0952,H016,4.3,2024-06-27
U0952,H038,4.6,2024-12-22
U0952,H022,3.0,2025-03-03
U0953,H060,4.7,2024-08-13
U0953,H059,5.0,2025-07-19
U0953,H007,3.2,2025-02-06
U0953,H063,3.6,2025-04-30
U0953,H008,5.0,2024-06-24
U0953,H048,1.4,2024-11-21
U0953,H004,4.9,2024-02-08
U0953,H057,5.0,2025-02-25
U0953,H074,4.7,2025-04-22
U0953,H075,5.0,2025-08-23
U0953,H003,4.5,2024-02-07
U0953,H052,4.9,2024-07-20
U0953,H017,2.5,2024-06-02
U0953,H050,4.6,2025-02-24
U0953,H028,4.7,2024-03-14
U0953,H024,2.3,2025-06-16
U0954,H031,4.3,2024-12-07
U0954,H057,4.4,2024-05-12
U0954,H078,3.7,2025-03-09
U0954,H067,4.9,2024-08-18
U0954,H064,4.1,2025-08-30
U0954,H076,4.0,2025-05-04
U0954,H043,2.8,2025-05-10
U0954,H021,4.8,2024-04-19
U0954,H025,4.6,2025-02-03
U0954,H056,4.6,2024-02-03
U0954,H072,4.2,2024-03-02
U0954,H050,3.8,2024-12-29
U0954,H014,3.5,2024-04-13
U0954,H077,3.3,2025-08-30
U0954,H039,3.6,2025-01-20
U0954,H047,3.6,2023-12-20
U0954,H036,4.0,2024-05-10
U0954,H018,3.5,2024-04-13
U0954,H007,3.2,2025-02-02
U0954,H071,4.3,2024-02-03
U0954,H044,3.5,2024-09-23
U0954,H052,4.2,2024-07-05
U0954,H038,3.7,2025-01-27
U0954,H035,4.6,2025-01-05
U0954,H060,3.8,2024-04-04
U0954,H015,3.2,2024-10-27
U0954,H033,4.6,2024-06-04
U0954,H024,4.4,2024-05-08
U0954,H029,3.8,2024-02-13
U0954,H046,2.8,2023-12-25
U0955,H050,3.5,2024-08-14
U0955,H009,3.0,2024-07-13
U0955,H055,3.7,2025-09-06
U0955,H013,3.7,2024-01-01
U0955,H060,4.4,2025-10-22
U0955,H049,2.6,2025-03-21
U0955,H047,4.3,2025-11-13
U0955,H007,3.7,2025-01-24
U0955,H019,3.7,2024-03-25
U0955,H015,3.3,2024-10-02
U0955,H003,3.0,2025-05-30
U0955,H070,4.4,2024-01-13
U0955,H006,2.8,2024-10-31
U0955,H022,3.6,2025-06-29
U0955,H064,4.3,2024-01-21
U0955,H078,3.0,2025-09-14
U0955,H040,3.5,2024-08-14
U0955,H043,3.2,2023-12-10
U0955,H066,4.8,2025-10-08
U0955,H080,3.2,2025-06-13
U0956,H077,4.8,2023-11-23
U0956,H027,4.8,2024-03-19
U0956,H022,2.9,2024-04-03
U0956,H072,2.6,2025-06-03
U0956,H060,4.0,2024-06-20
U0956,H074,4.0,2024-12-31
U0956,H078,4.3,2024-04-09
U0956,H064,4.0,2024-10-28
U0956,H037,3.7,2024-12-29
U0956,H050,3.8,2025-09-03
U0956,H024,3.0,2023-12-14
U0956,H023,4.4,2024-10-17
U0956,H051,2.9,2025-04-14
U0956,H066,2.8,2024-06-25
U0956,H061,3.7,2024-06-28
U0956,H041,4.5,2024-12-19
U0956,H025,3.6,2025-11-09
U0956,H006,4.3,2024-08-25
U0956,H005,2.9,2024-04-08
U0956,H048,3.6,2024-03-19
U0956,H057,3.2,2025-07-11
U0956,H069,2.6,2024-01-08
U0957,H050,4.1,2023-12-12
U0957,H023,3.4,2024-12-28
U0957,H034,3.0,2024-07-18
U0957,H026,3.9,2025-03-20
U0957,H071,4.1,2024-01-06
U0957,H036,3.2,2024-02-05
U0957,H001,3.3,2023-12-10
U0957,H019,3.6,2025-04-09
U0957,H064,4.0,2025-10-30
U0957,H058,3.9,2024-04-01
U0957,H010,3.7,2025-04-13
U0957,H046,3.6,2024-08-16
U0957,H076,4.4,2025-10-12
U0957,H030,4.0,2025-08-27
U0957,H053,3.8,2025-09-03
U0957,H043,3.6,2025-09-02
U0957,H074,3.9,2025-08-31
U0957,H042,3.9,2025-01-03
U0957,H029,4.3,2024-10-25
U0957,H004,4.2,2024-03-11
U0957,H021,4.5,2024-08-11
U0957,H044,3.2,2025-01-20
U0957,H008,4.8,2024-01-06
U0957,H035,4.4,2025-01-01
U0957,H070,4.1,2025-05-06
U0957,H079,3.4,2024-10-17
U0957,H006,3.2,2025-01-21
U0957,H063,3.2,2024-10-05
U0957,H068,4.0,2025-01-27
U0957,H051,4.6,2025-10-05
U0958,H054,4.5,2024-11-16
U0958,H051,3.5,2024-11-02
U0958,H047,3.8,2024-06-16
U0958,H059,4.6,2023-12-27
U0958,H025,4.5,2023-12-31
U0958,H018,4.7,2025-04-03
U0958,H062,3.5,2024-04-14
U0958,H074,3.5,2025-10-05
U0958,H039,5.0,2024-10-21
U0958,H011,4.2,2024-12-04
U0958,H008,4.5,2025-04-06
U0958,H044,4.6,2024-07-18
U0958,H001,5.0,2025-11-15
U0958,H056,3.6,2024-10-24
U0958,H042,4.1,2024-11-13
U0958,H003,5.0,2024-12-05
U0958,H020,4.2,2025-06-28
U0958,H016,3.8,2025-05-26
U0958,H063,4.2,2025-05-15
U0958,H004,3.8,2024-02-21
U0958,H040,3.8,2024-06-24
U0959,H068,3.9,2025-09-13
U0959,H009,5.0,2024-05-05
U0959,H054,4.5,2025-10-13
U0959,H020,4.0,2024-10-21
U0959,H075,4.4,2024-02-26
U0959,H026,3.7,2024-02-24
U0959,H008,3.9,2024-10-14
U0959,H049,4.9,2024-04-24
U0959,H015,4.4,2024-05-01
U0959,H046,3.5,2025-10-21
U0959,H074,3.7,2024-02-21
U0959,H062,4.2,2025-02-26
U0959,H072,4.3,2025-04-19
U0959,H007,3.9,2024-12-11
U0959,H056,4.4,2025-10-12
U0959,H051,3.7,2025-08-29
U0959,H016,3.6,2025-10-08
U0959,H076,4.0,2023-11-21
U0959,H039,4.4,2024-02-20
U0959,H004,4.0,2025-01-31
U0959,H080,4.7,2024-01-09
U0959,H028,4.6,2024-12-16
U0959,H055,3.9,2025-02-05
U0959,H066,3.6,2025-01-13
U0959,H030,3.6,2023-12-16
U0960,H003,5.0,2024-06-01
U0960,H066,1.7,2025-03-17
U0960,H063,2.9,2023-12-09
U0960,H070,4.2,2024-12-01
U0960,H067,2.1,2024-02-04
U0960,H040,3.8,2025-01-22
U0960,H061,5.0,2025-01-13
U0960,H058,4.8,2024-07-01
U0960,H077,3.2,2024-12-15
U0960,H079,4.9,2024-10-17
U0960,H065,4.9,2025-04-03
U0960,H020,4.2,2025-02-22
U0960,H033,1.5,2025-09-03
U0960,H028,5.0,2024-12-22
U0960,H059,4.9,2024-03-18
U0960,H045,5.0,2024-07-18
U0960,H052,4.5,2024-10-08
U0961,H015,5.0,2024-04-28
U0961,H025,4.4,2024-02-15
U0961,H028,5.0,2024-07-24
U0961,H050,4.5,2025-02-01
U0961,H058,4.9,2024-12-19
U0961,H020,3.7,2023-12-02
U0961,H012,1.6,2025-07-07
U0961,H009,5.0,2024-12-24
U0961,H042,4.5,2025-06-13
U0961,H049,5.0,2025-08-07
U0962,H016,4.3,2024-11-18
U0962,H031,3.8,2023-12-28
U0962,H058,4.7,2024-06-06
U0962,H011,4.8,2023-12-15
U0962,H054,3.4,2025-04-23
U0962,H042,4.3,2023-12-21
U0962,H008,3.8,2025-10-26
U0962,H073,4.5,2024-07-23
U0962,H036,4.4,2024-05-24
U0962,H022,3.6,2024-08-28
U0962,H028,3.7,2025-10-10
U0962,H014,4.5,2024-03-18
U0962,H048,4.1,2025-10-31
U0962,H053,3.7,2025-05-11
U0962,H079,4.3,2025-06-05
U0962,H061,3.5,2024-08-01
U0962,H077,5.0,2025-09-07
U0962,H051,3.8,2024-06-18
U0962,H015,4.8,2025-06-02
U0962,H074,3.9,2025-02-02
U0962,H057,4.2,2024-03-07
U0962,H075,4.6,2024-10-18
U0962,H076,3.1,2025-06-25
U0962,H040,4.3,2025-06-25
U0962,H005,3.0,2024-04-04
U0962,H024,3.3,2025-11-13
U0962,H007,4.4,2024-05-12
U0962,H033,3.1,2024-05-19
U0962,H047,4.1,2024-01-22
U0963,H007,3.3,2025-09-17
U0963,H003,3.4,2025-09-06
U0963,H065,3.3,2024-04-07
U0963,H055,2.7,2024-11-10
U0963,H080,3.4,2025-01-04
U0963,H077,3.5,2024-10-04
U0963,H067,4.4,2025-02-16
U0963,H010,4.3,2025-05-12
U0963,H038,3.1,2025-09-08
U0963,H040,3.0,2025-05-07
U0963,H011,3.3,2024-02-22
U0963,H075,3.9,2024-12-16
U0963,H069,4.3,2024-05-26
U0963,H050,3.5,2025-04-29
U0963,H013,4.7,2024-02-19
U0963,H014,4.2,2024-11-03
U0963,H062,4.3,2024-06-24
U0963,H049,3.4,2025-03-13
U0963,H030,4.0,2024-11-16
U0963,H044,3.5,2024-06-18
U0963,H073,3.5,2024-02-17
U0963,H054,2.9,2025-05-18
U0963,H039,3.6,2024-09-14
U0963,H018,3.7,2025-01-25
U0963,H070,3.6,2024-06-24
U0963,H001,3.3,2025-04-25
U0963,H027,3.5,2024-02-21
U0963,H031,3.7,2024-02-25
U0963,H004,3.8,2024-08-30
U0964,H054,4.1,2025-05-14
U0964,H034,3.3,2025-03-05
U0964,H013,4.1,2024-04-30
U0964,H035,4.0,2024-10-05
U0964,H076,3.9,2025-04-11
U0964,H045,4.3,2025-05-13
U0964,H065,4.1,2024-04-19
U0964,H028,4.5,2025-07-26
U0964,H024,3.8,2023-12-09
U0964,H047,4.0,2024-11-11
U0964,H010,4.2,2024-06-26
U0964,H005,3.9,2025-08-15
U0964,H011,4.5,2024-07-22
U0964,H002,4.6,2025-01-27
U0964,H018,4.5,2025-07-21
U0964,H052,4.6,2025-03-10
U0964,H030,4.4,2024-02-23
U0964,H014,3.9,2024-12-02
U0964,H017,4.3,2023-12-27
U0964,H060,4.1,2024-02-05
U0964,H040,3.7,2025-06-18
U0964,H080,4.2,2025-02-13
U0964,H009,5.0,2024-11-29
U0964,H070,3.6,2025-01-16
U0965,H048,3.7,2023-12-05
U0965,H014,4.5,2024-12-28
U0965,H027,4.2,2023-12-27
U0965,H070,3.7,2025-02-19
U0965,H047,4.2,2023-12-07
U0965,H080,4.3,2025-01-16
U0965,H032,3.6,2024-04-18
U0965,H021,4.4,2024-02-02
U0965,H078,5.0,2025-07-01
U0965,H061,3.7,2025-11-09
U0965,H076,4.1,2025-11-10
U0965,H002,4.6,2025-06-19
U0965,H065,3.9,2025-08-20
U0966,H073,3.0,2024-10-18
U0966,H045,5.0,2024-04-11
U0966,H062,2.1,2024-12-30
U0966,H074,3.8,2025-10-31
U0966,H056,2.5,2024-12-27
U0966,H042,4.2,2023-11-26
U0966,H076,4.9,2024-08-01
U0966,H022,2.0,2024-09-02
U0966,H071,4.8,2024-07-13
U0966,H001,5.0,2025-05-22
U0966,H063,3.8,2025-09-22
U0966,H026,2.5,2024-09-22
U0966,H029,4.1,2025-08-08
U0966,H048,2.2,2024-05-14
U0966,H003,5.0,2025-03-21
U0966,H002,5.0,2025-05-21
U0967,H057,4.3,2024-07-06
U0967,H024,3.4,2024-01-31
U0967,H074,4.6,2025-07-20
U0967,H025,3.5,2025-01-03
U0967,H058,4.6,2025-03-22
U0967,H003,4.6,2023-12-20
U0967,H055,4.7,2023-12-24
U0967,H021,4.0,2025-11-04
U0967,H047,4.4,2025-04-11
U0967,H065,4.2,2024-09-24
U0967,H060,3.7,2025-04-07
U0967,H028,3.0,2023-12-12
U0967,H049,4.7,2023-12-11
U0967,H075,3.9,2024-08-30
U0967,H008,4.2,2024-12-16
U0967,H048,4.0,2025-01-18
U0967,H046,4.3,2024-09-22
U0967,H035,4.5,2024-01-25
U0967,H009,4.3,2024-01-20
U0967,H053,3.9,2024-10-07
U0967,H044,4.3,2025-01-03
U0967,H062,3.9,2025-11-09
U0967,H027,4.2,2025-03-03
U0967,H010,3.7,2025-11-02
U0967,H068,3.7,2025-11-10
U0967,H013,3.9,2025-06-27
U0968,H057,4.5,2025-04-30
U0968,H076,3.9,2025-03-04
U0968,H079,4.6,2025-06-11
U0968,H069,3.8,2023-11-27
U0968,H061,4.3,2025-10-07
U0968,H002,5.0,2024-10-29
U0968,H068,4.0,2024-10-11
U0968,H004,3.7,2024-06-30
U0968,H043,4.8,2025-06-22
U0968,H032,4.1,2025-07-15
U0968,H065,4.3,2025-01-24
U0968,H024,4.1,2024-02-17
U0968,H010,3.7,2024-01-19
U0968,H023,5.0,2025-01-23
U0968,H020,4.2,2025-09-30
U0968,H029,4.5,2024-09-06
U0968,H050,4.1,2025-01-06
U0969,H053,3.8,2025-09-13
U0969,H033,2.6,2025-03-22
U0969,H035,2.8,2025-03-15
U0969,H017,3.3,2023-12-17
U0969,H076,4.0,2024-10-31
U0969,H073,4.8,2024-11-04
U0969,H050,3.5,2025-07-09
U0969,H016,4.4,2023-11-26
U0969,H027,4.2,2024-01-08
U0969,H067,3.2,2025-02-24
U0969,H008,3.8,2025-08-25
U0969,H058,3.5,2025-11-15
U0969,H010,3.1,2025-07-17
U0969,H049,4.4,2024-05-02
U0969,H006,4.8,2024-09-26
U0969,H056,3.1,2024-08-04
U0969,H026,3.1,2025-02-03
U0969,H039,4.4,2025-07-12
U0970,H008,3.9,2024-02-16
U0970,H032,4.5,2023-12-04
U0970,H054,3.5,2025-02-07
U0970,H025,4.4,2024-12-07
U0970,H002,3.4,2024-10-18
U0970,H047,3.9,2024-12-21
U0970,H049,3.1,2024-03-17
U0970,H043,2.9,2024-03-16
U0970,H078,2.7,2025-02-06
U0970,H023,2.9,2025-06-07
U0970,H041,2.6,2024-06-04
U0970,H005,4.7,2025-10-02
U0970,H050,3.8,2023-11-30
U0971,H050,4.1,2025-03-22
U0971,H004,4.5,2025-07-25
U0971,H068,4.0,2024-08-22
U0971,H009,4.8,2023-12-27
U0971,H012,4.2,2025-03-09
U0971,H001,5.0,2024-05-02
U0971,H059,4.5,2024-03-03
U0971,H013,3.4,2024-09-02
U0971,H037,4.6,2024-07-18
U0971,H023,4.7,2025-08-02
U0971,H027,4.8,2024-10-26
U0971,H052,5.0,2024-12-09
U0971,H079,5.0,2025-03-06
U0971,H032,4.2,2024-10-26
U0971,H053,4.6,2025-06-05
U0971,H078,4.9,2024-03-28
U0971,H043,4.6,2024-01-21
U0971,H063,3.7,2025-10-20
U0971,H036,3.9,2024-06-04
U0971,H064,4.0,2024-11-09
U0971,H033,4.3,2025-05-31
U0971,H019,4.1,2024-02-19
U0971,H017,4.5,2025-04-21
U0971,H051,4.2,2024-10-31
U0971,H080,3.6,2025-07-09
U0971,H018,4.6,2024-04-29
U0972,H049,4.9,2024-03-01
U0972,H066,3.7,2025-01-02
U0972,H034,4.4,2024-03-21
U0972,H023,4.4,2025-04-23
U0972,H016,4.6,2024-06-08
U0972,H072,3.8,2025-11-12
U0972,H076,3.8,2025-08-24
U0972,H075,3.6,2025-09-27
U0972,H005,4.1,2025-10-12
U0972,H009,4.8,2025-03-22
U0972,H068,3.1,2024-07-05
U0972,H061,3.9,2024-07-01
U0972,H036,4.3,2024-02-08
U0972,H060,4.1,2024-04-30
U0972,H022,3.8,2025-10-18
U0972,H012,3.5,2025-04-27
U0972,H030,3.6,2025-09-29
U0972,H007,5.0,2025-08-09
U0972,H008,3.8,2025-10-31
U0972,H011,4.7,2025-08-28
U0973,H079,5.0,2024-12-10
U0973,H022,2.4,2024-12-21
U0973,H004,5.0,2024-01-14
U0973,H054,5.0,2024-02-12
U0973,H028,4.7,2024-07-24
U0973,H078,5.0,2024-05-25
U0973,H034,3.1,2024-01-07
U0973,H015,5.0,2024-03-12
U0973,H049,5.0,2025-09-20
U0973,H045,5.0,2024-06-03
U0973,H017,2.6,2024-02-11
U0973,H059,5.0,2024-01-04
U0973,H080,5.0,2025-05-07
U0973,H051,2.4,2024-08-06
U0973,H012,2.1,2024-06-08
U0973,H014,2.4,2025-05-20
U0973,H002,5.0,2025-08-25
U0973,H037,4.8,2025-09-04
U0973,H023,4.7,2024-09-04
U0973,H073,2.9,2025-10-03
